dt_iso,dt,timezone,lat,lon,temp,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,clouds_all,weather_id,city_name_Custom location,weather_main_Clear,weather_main_Clouds,weather_main_Rain,weather_main_Snow,weather_description_broken clouds,weather_description_few clouds,weather_description_heavy intensity rain,weather_description_light rain,weather_description_light snow,weather_description_moderate rain,weather_description_overcast clouds,weather_description_scattered clouds,weather_description_sky is clear,weather_description_snow,weather_icon_01d,weather_icon_01n,weather_icon_02d,weather_icon_02n,weather_icon_03d,weather_icon_03n,weather_icon_04d,weather_icon_04n,weather_icon_10d,weather_icon_10n,weather_icon_13d,weather_icon_13n
2015-11-14 00:00:00+00:00,1447500600.0,3600.0,41.78681,-0.123294,10.853333333333333,9.5,10.685,8.642083333333334,11.679166666666667,1031.5833333333333,,,91.75,0.94125,260.0,8.365559210526316,69.70833333333333,802.9166666666666,1.0,0.125,0.875,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.625,0.16666666666666666,0.125,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.16666666666666666,0.4166666666666667,0.20833333333333334,0.0,0.0,0.0,0.0
2015-11-15 00:00:00+00:00,1447587000.0,3600.0,41.78681,-0.123294,8.901666666666667,7.831666666666667,8.392083333333334,7.430833333333333,9.777916666666666,1026.2916666666667,,,93.66666666666667,1.405,292.0416666666667,8.365559210526316,81.75,803.4583333333334,1.0,0.0,1.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.7083333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.2916666666666667,0.5416666666666666,0.0,0.0,0.0,0.0
2015-11-16 00:00:00+00:00,1447673400.0,3600.0,41.78681,-0.123294,8.344166666666666,5.298333333333333,7.130416666666666,5.552083333333333,9.332916666666668,1022.7916666666666,,,83.25,1.7670833333333331,287.5416666666667,8.365559210526316,36.5,801.75,1.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,0.4166666666666667,0.2916666666666667,0.0,0.0,0.2916666666666667,0.0,0.041666666666666664,0.2916666666666667,0.125,0.125,0.125,0.0,0.0,0.0,0.0
2015-11-17 00:00:00+00:00,1447759800.0,3600.0,41.78681,-0.123294,8.686666666666666,5.323333333333333,7.7058333333333335,5.7491666666666665,9.686666666666666,1024.9166666666667,,,81.25,1.7208333333333332,282.0,8.365559210526316,8.583333333333334,800.4166666666666,1.0,0.75,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.75,0.0,0.20833333333333334,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-11-18 00:00:00+00:00,1447846200.0,3600.0,41.78681,-0.123294,9.99375,6.942916666666666,9.681666666666667,6.987916666666667,10.975416666666668,1027.0,,,82.75,0.9445833333333334,283.7083333333333,8.365559210526316,16.75,800.7083333333334,1.0,0.5,0.5,0.0,0.0,0.08333333333333333,0.375,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.5,0.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.2916666666666667,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
2015-11-19 00:00:00+00:00,1447932600.0,3600.0,41.78681,-0.123294,12.39125,9.97125,12.084166666666667,9.545,13.82625,1028.0833333333333,,,86.54166666666667,1.5591666666666668,298.7916666666667,8.365559210526316,39.666666666666664,801.75,1.0,0.4583333333333333,0.5416666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.4583333333333333,0.0,0.08333333333333333,0.375,0.041666666666666664,0.0,0.125,0.0,0.16666666666666666,0.20833333333333334,0.0,0.0,0.0,0.0
2015-11-20 00:00:00+00:00,1448019000.0,3600.0,41.78681,-0.123294,13.730416666666665,8.7575,12.769166666666665,12.065,14.775,1024.25,,,73.75,4.480416666666667,278.7083333333333,8.365559210526316,73.83333333333333,803.1666666666666,1.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.125,0.375,0.375,0.0,0.0,0.0,0.0
2015-11-21 00:00:00+00:00,1448105400.0,3600.0,41.78681,-0.123294,11.1725,3.8074999999999997,9.207083333333333,10.314583333333333,11.595833333333333,1010.375,,,61.458333333333336,7.825833333333333,290.7916666666667,8.365559210526316,43.208333333333336,763.7083333333334,1.0,0.5416666666666666,0.3333333333333333,0.125,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.2916666666666667,0.0,0.5416666666666666,0.0,0.2916666666666667,0.25,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.25,0.08333333333333333,0.041666666666666664,0.0,0.0
2015-11-22 00:00:00+00:00,1448191800.0,3600.0,41.78681,-0.123294,6.72625,1.3904166666666666,3.3775,5.745833333333334,7.184166666666666,1012.75,,,70.125,5.858750000000001,292.875,8.365559210526316,25.125,801.25,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.20833333333333334,0.125,0.20833333333333334,0.041666666666666664,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
2015-11-23 00:00:00+00:00,1448278200.0,3600.0,41.78681,-0.123294,4.451666666666667,-2.13625,2.3545833333333333,3.44375,5.319583333333333,1019.9583333333334,,,64.91666666666667,2.5325,301.875,8.365559210526316,1.75,800.0416666666666,1.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.375,0.5833333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
